Year,Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins
2011,541610,Management consulting,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,541610,Management consulting,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,541610,Management consulting,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,4,1
2011,5416A0,Environmental and other technical consulting services,carbon dioxide,"kg/2018 USD, purchaser price",0.073,0.0,0.073,3,3,1,3,1
2011,5416A0,Environmental and other technical consulting services,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,5416A0,Environmental and other technical consulting services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,5416A0,Environmental and other technical consulting services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2011,541700,Scientific research and development,carbon dioxide,"kg/2018 USD, purchaser price",0.171,0.0,0.171,3,3,1,3,1
2011,541700,Scientific research and development,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,541700,Scientific research and development,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,541700,Scientific research and development,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,3,1,3,1
2011,541800,Advertising and public relations,carbon dioxide,"kg/2018 USD, purchaser price",0.119,0.0,0.119,3,3,1,3,1
2011,541800,Advertising and public relations,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,541800,Advertising and public relations,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,541800,Advertising and public relations,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,3,1,4,1
2011,541920,Photographers,carbon dioxide,"kg/2018 USD, purchaser price",0.118,0.0,0.118,3,3,1,3,1
2011,541920,Photographers,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,541920,Photographers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,541920,Photographers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2011,541940,Veterinarians,carbon dioxide,"kg/2018 USD, purchaser price",0.108,0.0,0.108,3,3,1,3,1
2011,541940,Veterinarians,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,541940,Veterinarians,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2011,541940,Veterinarians,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,2,1
2011,5419A0,"Marketing research and all other miscellaneous professional, scientific, and technical services",carbon dioxide,"kg/2018 USD, purchaser price",0.086,0.0,0.086,3,3,1,3,1
2011,5419A0,"Marketing research and all other miscellaneous professional, scientific, and technical services",methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,5419A0,"Marketing research and all other miscellaneous professional, scientific, and technical services",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,5419A0,"Marketing research and all other miscellaneous professional, scientific, and technical services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2011,550000,Company and enterprise management,carbon dioxide,"kg/2018 USD, purchaser price",0.135,0.0,0.135,2,3,1,3,1
2011,550000,Company and enterprise management,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,550000,Company and enterprise management,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,550000,Company and enterprise management,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2011,561100,Office administration,carbon dioxide,"kg/2018 USD, purchaser price",0.093,0.0,0.093,3,3,1,3,1
2011,561100,Office administration,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,561100,Office administration,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,561100,Office administration,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2011,561200,Facilities support,carbon dioxide,"kg/2018 USD, purchaser price",0.237,0.0,0.237,3,3,1,3,1
2011,561200,Facilities support,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,561200,Facilities support,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,2,1
2011,561200,Facilities support,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,3,1,2,1
2011,561300,Employment services,carbon dioxide,"kg/2018 USD, purchaser price",0.038,0.0,0.038,3,3,1,3,1
2011,561300,Employment services,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,561300,Employment services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,561300,Employment services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,4,1
2011,561400,Business support,carbon dioxide,"kg/2018 USD, purchaser price",0.125,0.0,0.125,3,3,1,3,1
2011,561400,Business support,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,561400,Business support,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,561400,Business support,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2011,561500,Travel arrangement and reservation,carbon dioxide,"kg/2018 USD, purchaser price",0.102,0.0,0.102,3,3,1,3,1
2011,561500,Travel arrangement and reservation,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,561500,Travel arrangement and reservation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,561500,Travel arrangement and reservation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,4,1
2011,561600,Investigation and security,carbon dioxide,"kg/2018 USD, purchaser price",0.1,0.0,0.1,3,3,1,3,1
2011,561600,Investigation and security,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,561600,Investigation and security,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,561600,Investigation and security,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2011,561700,Buildings and dwellings services,carbon dioxide,"kg/2018 USD, purchaser price",0.162,0.0,0.162,3,3,1,3,1
2011,561700,Buildings and dwellings services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,561700,Buildings and dwellings services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,2,1
2011,561700,Buildings and dwellings services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.013,0.0,0.013,4,3,1,4,1
2011,561900,Other support services,carbon dioxide,"kg/2018 USD, purchaser price",0.147,0.0,0.147,3,3,1,3,1
2011,561900,Other support services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,561900,Other support services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,561900,Other support services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2011,562000,Waste management and remediation,carbon dioxide,"kg/2018 USD, purchaser price",0.336,0.0,0.336,3,3,1,2,1
2011,562000,Waste management and remediation,methane,"kg/2018 USD, purchaser price",0.053,0.0,0.053,2,3,1,1,1
2011,562000,Waste management and remediation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,1,1
2011,562000,Waste management and remediation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.013,0.0,0.013,4,3,1,4,1
2011,611100,Elementary and secondary schools,carbon dioxide,"kg/2018 USD, purchaser price",0.156,0.0,0.156,3,3,1,4,1
2011,611100,Elementary and secondary schools,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,611100,Elementary and secondary schools,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,611100,Elementary and secondary schools,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2011,611A00,"Colleges, universities, junior colleges, and professional schools",carbon dioxide,"kg/2018 USD, purchaser price",0.189,0.0,0.189,3,3,1,3,1
2011,611A00,"Colleges, universities, junior colleges, and professional schools",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2011,611A00,"Colleges, universities, junior colleges, and professional schools",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,611A00,"Colleges, universities, junior colleges, and professional schools",other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2011,611B00,Other educational services,carbon dioxide,"kg/2018 USD, purchaser price",0.138,0.0,0.138,3,3,1,3,1
2011,611B00,Other educational services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,611B00,Other educational services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,611B00,Other educational services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,3,1
2011,621100,Physicians,carbon dioxide,"kg/2018 USD, purchaser price",0.081,0.0,0.081,3,3,1,3,1
2011,621100,Physicians,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,621100,Physicians,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,621100,Physicians,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2011,621200,Dentists,carbon dioxide,"kg/2018 USD, purchaser price",0.107,0.0,0.107,3,3,1,3,1
2011,621200,Dentists,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,621200,Dentists,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,621200,Dentists,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,3,1
2011,621300,Healthcare practitioners (except physicians and dentists),carbon dioxide,"kg/2018 USD, purchaser price",0.111,0.0,0.111,3,3,1,3,1
2011,621300,Healthcare practitioners (except physicians and dentists),methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,621300,Healthcare practitioners (except physicians and dentists),nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,2,1
2011,621300,Healthcare practitioners (except physicians and dentists),other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,2,3,1,2,1
2011,621400,Outpatient healthcare,carbon dioxide,"kg/2018 USD, purchaser price",0.133,0.0,0.133,3,3,1,3,1
2011,621400,Outpatient healthcare,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,621400,Outpatient healthcare,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,621400,Outpatient healthcare,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2011,621500,Medical laboratories,carbon dioxide,"kg/2018 USD, purchaser price",0.099,0.0,0.099,3,3,1,3,1
2011,621500,Medical laboratories,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,621500,Medical laboratories,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,2,1
2011,621500,Medical laboratories,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,2,1
2011,621600,Home healthcare,carbon dioxide,"kg/2018 USD, purchaser price",0.111,0.0,0.111,3,3,1,3,1
2011,621600,Home healthcare,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,621600,Home healthcare,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,621600,Home healthcare,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,3,1
2011,621900,Ambulances,carbon dioxide,"kg/2018 USD, purchaser price",0.171,0.0,0.171,3,3,1,3,1
2011,621900,Ambulances,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,621900,Ambulances,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,621900,Ambulances,other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,3,3,1,3,1
2011,622000,Hospitals,carbon dioxide,"kg/2018 USD, purchaser price",0.161,0.0,0.161,3,3,1,3,1
2011,622000,Hospitals,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,622000,Hospitals,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,622000,Hospitals,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,3,1,3,1
2011,623A00,Nursing and community care facilities,carbon dioxide,"kg/2018 USD, purchaser price",0.164,0.0,0.164,3,3,1,3,1
2011,623A00,Nursing and community care facilities,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,623A00,Nursing and community care facilities,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,623A00,Nursing and community care facilities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2011,623B00,"Residential mental retardation, mental health, substance abuse and other facilities",carbon dioxide,"kg/2018 USD, purchaser price",0.16,0.0,0.16,3,3,1,3,1
2011,623B00,"Residential mental retardation, mental health, substance abuse and other facilities",methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,1,1
2011,623B00,"Residential mental retardation, mental health, substance abuse and other facilities",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2011,623B00,"Residential mental retardation, mental health, substance abuse and other facilities",other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,4,3,1,4,1
2011,624100,Individual and family services,carbon dioxide,"kg/2018 USD, purchaser price",0.156,0.0,0.156,3,3,1,3,1
2011,624100,Individual and family services,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,1,1
2011,624100,Individual and family services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2011,624100,Individual and family services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,4,1
2011,624400,Child day care,carbon dioxide,"kg/2018 USD, purchaser price",0.178,0.0,0.178,3,3,1,3,1
2011,624400,Child day care,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,1,1
2011,624400,Child day care,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,624400,Child day care,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,4,1
2011,624A00,"Community food, housing, and other relief services, including rehabilitation services",carbon dioxide,"kg/2018 USD, purchaser price",0.237,0.0,0.237,3,3,1,3,1
2011,624A00,"Community food, housing, and other relief services, including rehabilitation services",methane,"kg/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,1,1
2011,624A00,"Community food, housing, and other relief services, including rehabilitation services",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2011,624A00,"Community food, housing, and other relief services, including rehabilitation services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.007,0.0,0.007,4,3,1,4,1
2011,711100,Performances,carbon dioxide,"kg/2018 USD, purchaser price",0.1,0.0,0.1,3,3,1,3,1
2011,711100,Performances,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,711100,Performances,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,711100,Performances,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2011,711200,Sports,carbon dioxide,"kg/2018 USD, purchaser price",0.08,0.0,0.08,3,3,1,3,1
2011,711200,Sports,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,711200,Sports,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,711200,Sports,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2011,711500,"Independent artists, writers, and performers",carbon dioxide,"kg/2018 USD, purchaser price",0.016,0.0,0.016,3,3,1,3,1
2011,711500,"Independent artists, writers, and performers",methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2011,711500,"Independent artists, writers, and performers",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,711500,"Independent artists, writers, and performers",other GHGs,"kg CO2e/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,711A00,Promoters and agents,carbon dioxide,"kg/2018 USD, purchaser price",0.096,0.0,0.096,3,3,1,3,1
2011,711A00,Promoters and agents,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,711A00,Promoters and agents,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,711A00,Promoters and agents,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,4,1
2011,712000,"Museums, historical sites, zoos, and parks",carbon dioxide,"kg/2018 USD, purchaser price",0.203,0.0,0.203,3,3,1,3,1
2011,712000,"Museums, historical sites, zoos, and parks",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,712000,"Museums, historical sites, zoos, and parks",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2011,712000,"Museums, historical sites, zoos, and parks",other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2011,713100,Amusement parks and arcades,carbon dioxide,"kg/2018 USD, purchaser price",0.158,0.0,0.158,3,3,1,3,1
2011,713100,Amusement parks and arcades,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,1,1
2011,713100,Amusement parks and arcades,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,713100,Amusement parks and arcades,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,3,1
2011,713200,Gambling establishments (except casino hotels),carbon dioxide,"kg/2018 USD, purchaser price",0.223,0.0,0.223,3,3,1,3,1
2011,713200,Gambling establishments (except casino hotels),methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,1,1
2011,713200,Gambling establishments (except casino hotels),nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,713200,Gambling establishments (except casino hotels),other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,4,3,1,4,1
2011,713900,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",carbon dioxide,"kg/2018 USD, purchaser price",0.291,0.0,0.291,3,3,1,3,1
2011,713900,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",methane,"kg/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,1,1
2011,713900,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,713900,"Golf courses, marinas, ski resorts, fitness and other rec centers and industries",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,3,1
2011,721000,Hotels and campgrounds,carbon dioxide,"kg/2018 USD, purchaser price",0.205,0.0,0.205,3,3,1,3,1
2011,721000,Hotels and campgrounds,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2011,721000,Hotels and campgrounds,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,721000,Hotels and campgrounds,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,3,1
2011,722110,Full-service restaurants,carbon dioxide,"kg/2018 USD, purchaser price",0.244,0.0,0.244,3,3,1,3,1
2011,722110,Full-service restaurants,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,1,1
2011,722110,Full-service restaurants,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,722110,Full-service restaurants,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,3,1,4,1
2011,722211,Limited-service restaurants,carbon dioxide,"kg/2018 USD, purchaser price",0.343,0.0,0.343,3,3,1,3,1
2011,722211,Limited-service restaurants,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,1,1
2011,722211,Limited-service restaurants,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2011,722211,Limited-service restaurants,other GHGs,"kg CO2e/2018 USD, purchaser price",0.008,0.0,0.008,4,3,1,4,1
2011,722A00,All other food and drinking places,carbon dioxide,"kg/2018 USD, purchaser price",0.173,0.0,0.173,3,3,1,3,1
