Year,Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins
2010,322,Paper products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,322,Paper products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,3,1,3,1
2010,323,Printing and related support activities,carbon dioxide,"kg/2018 USD, purchaser price",0.268,0.027,0.296,3,3,1,4,1
2010,323,Printing and related support activities,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,323,Printing and related support activities,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,323,Printing and related support activities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,3,1
2010,324,Petroleum and coal products,carbon dioxide,"kg/2018 USD, purchaser price",0.694,0.024,0.718,4,3,1,3,1
2010,324,Petroleum and coal products,methane,"kg/2018 USD, purchaser price",0.017,0.0,0.017,4,3,1,1,1
2010,324,Petroleum and coal products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,324,Petroleum and coal products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,3,1
2010,325,Chemical products,carbon dioxide,"kg/2018 USD, purchaser price",0.286,0.018,0.304,3,3,1,4,1
2010,325,Chemical products,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,1,1
2010,325,Chemical products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,2,1
2010,325,Chemical products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.019,0.0,0.019,2,3,1,1,1
2010,326,Plastics and rubber products,carbon dioxide,"kg/2018 USD, purchaser price",0.201,0.012,0.213,3,3,1,3,1
2010,326,Plastics and rubber products,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,326,Plastics and rubber products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,2,1
2010,326,Plastics and rubber products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.012,0.0,0.012,3,3,1,3,1
2010,327,Nonmetallic mineral products,carbon dioxide,"kg/2018 USD, purchaser price",0.615,0.054,0.669,3,3,1,3,1
2010,327,Nonmetallic mineral products,methane,"kg/2018 USD, purchaser price",0.002,0.001,0.003,4,3,1,1,1
2010,327,Nonmetallic mineral products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,327,Nonmetallic mineral products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,3,1,3,1
2010,331,Primary metals,carbon dioxide,"kg/2018 USD, purchaser price",0.087,0.003,0.09,3,3,1,2,1
2010,331,Primary metals,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,331,Primary metals,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,331,Primary metals,other GHGs,"kg CO2e/2018 USD, purchaser price",0.03,0.0,0.03,3,3,1,1,1
2010,332,Fabricated metal products,carbon dioxide,"kg/2018 USD, purchaser price",0.341,0.02,0.361,3,3,1,3,1
2010,332,Fabricated metal products,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,1,1
2010,332,Fabricated metal products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,332,Fabricated metal products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.01,0.0,0.01,3,3,1,2,1
2010,333,Machinery,carbon dioxide,"kg/2018 USD, purchaser price",0.253,0.025,0.278,3,3,1,3,1
2010,333,Machinery,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,333,Machinery,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,333,Machinery,other GHGs,"kg CO2e/2018 USD, purchaser price",0.031,0.0,0.031,4,3,1,4,1
2010,334,Computer and electronic products,carbon dioxide,"kg/2018 USD, purchaser price",0.099,0.029,0.128,3,3,1,3,1
2010,334,Computer and electronic products,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.001,4,3,1,1,1
2010,334,Computer and electronic products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,334,Computer and electronic products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.014,0.0,0.014,2,3,1,1,1
2010,335,"Electrical equipment, appliances, and components",carbon dioxide,"kg/2018 USD, purchaser price",0.264,0.042,0.306,3,3,1,3,1
2010,335,"Electrical equipment, appliances, and components",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.002,4,3,1,1,1
2010,335,"Electrical equipment, appliances, and components",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,335,"Electrical equipment, appliances, and components",other GHGs,"kg CO2e/2018 USD, purchaser price",0.011,0.0,0.011,3,3,1,3,1
2010,3361MV,"Motor vehicles, bodies and trailers, and parts",carbon dioxide,"kg/2018 USD, purchaser price",0.267,0.02,0.287,3,3,1,3,1
2010,3361MV,"Motor vehicles, bodies and trailers, and parts",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,3361MV,"Motor vehicles, bodies and trailers, and parts",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,3361MV,"Motor vehicles, bodies and trailers, and parts",other GHGs,"kg CO2e/2018 USD, purchaser price",0.02,0.0,0.02,4,3,1,4,1
2010,3364OT,Other transportation equipment,carbon dioxide,"kg/2018 USD, purchaser price",0.141,0.008,0.149,3,3,1,3,1
2010,3364OT,Other transportation equipment,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,3364OT,Other transportation equipment,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,3364OT,Other transportation equipment,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,3,3,1,2,1
2010,337,Furniture and related products,carbon dioxide,"kg/2018 USD, purchaser price",0.229,0.123,0.351,3,3,1,3,1
2010,337,Furniture and related products,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,3,1,1,1
2010,337,Furniture and related products,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,337,Furniture and related products,other GHGs,"kg CO2e/2018 USD, purchaser price",0.018,0.0,0.018,4,3,1,4,1
2010,339,Miscellaneous manufacturing,carbon dioxide,"kg/2018 USD, purchaser price",0.203,0.093,0.296,3,3,1,3,1
2010,339,Miscellaneous manufacturing,methane,"kg/2018 USD, purchaser price",0.001,0.001,0.002,4,3,1,1,1
2010,339,Miscellaneous manufacturing,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,339,Miscellaneous manufacturing,other GHGs,"kg CO2e/2018 USD, purchaser price",0.006,0.0,0.006,3,3,1,3,1
2010,42,Wholesale trade,carbon dioxide,"kg/2018 USD, purchaser price",0.155,0.0,0.155,3,3,1,3,1
2010,42,Wholesale trade,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,42,Wholesale trade,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,42,Wholesale trade,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2010,441,Motor vehicle and parts dealers,carbon dioxide,"kg/2018 USD, purchaser price",0.155,0.0,0.155,3,3,1,3,1
2010,441,Motor vehicle and parts dealers,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2010,441,Motor vehicle and parts dealers,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,441,Motor vehicle and parts dealers,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2010,445,Food and beverage stores,carbon dioxide,"kg/2018 USD, purchaser price",0.307,0.0,0.307,2,3,1,2,1
2010,445,Food and beverage stores,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,445,Food and beverage stores,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2010,445,Food and beverage stores,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2010,452,General merchandise stores,carbon dioxide,"kg/2018 USD, purchaser price",0.248,0.0,0.248,2,3,1,2,1
2010,452,General merchandise stores,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2010,452,General merchandise stores,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,452,General merchandise stores,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2010,481,Air transportation,carbon dioxide,"kg/2018 USD, purchaser price",1.089,0.0,1.089,4,3,1,1,1
2010,481,Air transportation,methane,"kg/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,1,1
2010,481,Air transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2010,481,Air transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2010,482,Rail transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.77,0.0,0.77,4,3,1,4,1
2010,482,Rail transportation,methane,"kg/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,1,1
2010,482,Rail transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2010,482,Rail transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2010,483,Water transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.843,0.0,0.843,4,3,1,2,1
2010,483,Water transportation,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,2,1
2010,483,Water transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2010,483,Water transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.026,0.0,0.026,4,3,1,5,1
2010,484,Truck transportation,carbon dioxide,"kg/2018 USD, purchaser price",1.643,0.0,1.643,4,3,1,4,1
2010,484,Truck transportation,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,1,1
2010,484,Truck transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2010,484,Truck transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.022,0.0,0.022,4,3,1,5,1
2010,485,Transit and ground passenger transportation,carbon dioxide,"kg/2018 USD, purchaser price",0.498,0.0,0.498,3,3,1,3,1
2010,485,Transit and ground passenger transportation,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,1,1
2010,485,Transit and ground passenger transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2010,485,Transit and ground passenger transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.008,0.0,0.008,4,3,1,5,1
2010,486,Pipeline transportation,carbon dioxide,"kg/2018 USD, purchaser price",1.677,0.0,1.677,4,3,1,1,1
2010,486,Pipeline transportation,methane,"kg/2018 USD, purchaser price",0.035,0.0,0.035,4,3,1,1,1
2010,486,Pipeline transportation,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,486,Pipeline transportation,other GHGs,"kg CO2e/2018 USD, purchaser price",0.011,0.0,0.011,4,3,1,5,1
2010,487OS,Other transportation and support activities,carbon dioxide,"kg/2018 USD, purchaser price",0.558,0.0,0.558,3,3,1,3,1
2010,487OS,Other transportation and support activities,methane,"kg/2018 USD, purchaser price",0.003,0.0,0.003,4,3,1,2,1
2010,487OS,Other transportation and support activities,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,487OS,Other transportation and support activities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,4,1
2010,493,Warehousing and storage,carbon dioxide,"kg/2018 USD, purchaser price",0.613,0.0,0.613,2,3,1,2,1
2010,493,Warehousing and storage,methane,"kg/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,1,1
2010,493,Warehousing and storage,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,2,1
2010,493,Warehousing and storage,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,3,1
2010,4A0,Other retail,carbon dioxide,"kg/2018 USD, purchaser price",0.192,0.0,0.192,3,3,1,3,1
2010,4A0,Other retail,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2010,4A0,Other retail,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,4A0,Other retail,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2010,511,"Publishing industries, except internet (includes software)",carbon dioxide,"kg/2018 USD, purchaser price",0.065,0.016,0.082,3,3,1,3,1
2010,511,"Publishing industries, except internet (includes software)",methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2010,511,"Publishing industries, except internet (includes software)",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,511,"Publishing industries, except internet (includes software)",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2010,512,Motion picture and sound recording industries,carbon dioxide,"kg/2018 USD, purchaser price",0.052,0.003,0.055,3,3,1,3,1
2010,512,Motion picture and sound recording industries,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2010,512,Motion picture and sound recording industries,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,512,Motion picture and sound recording industries,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,3,1
2010,513,Broadcasting and telecommunications,carbon dioxide,"kg/2018 USD, purchaser price",0.092,0.0,0.092,3,3,1,3,1
2010,513,Broadcasting and telecommunications,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,1,1
2010,513,Broadcasting and telecommunications,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,513,Broadcasting and telecommunications,other GHGs,"kg CO2e/2018 USD, purchaser price",0.005,0.0,0.005,4,3,1,4,1
2010,514,"Data processing, internet publishing, and other information services",carbon dioxide,"kg/2018 USD, purchaser price",0.116,0.0,0.116,3,3,1,3,1
2010,514,"Data processing, internet publishing, and other information services",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,514,"Data processing, internet publishing, and other information services",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,514,"Data processing, internet publishing, and other information services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2010,521CI,"Federal Reserve banks, credit intermediation, and related activities",carbon dioxide,"kg/2018 USD, purchaser price",0.109,0.0,0.109,3,3,1,3,1
2010,521CI,"Federal Reserve banks, credit intermediation, and related activities",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,521CI,"Federal Reserve banks, credit intermediation, and related activities",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,521CI,"Federal Reserve banks, credit intermediation, and related activities",other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,4,1
2010,523,"Securities, commodity contracts, and investments",carbon dioxide,"kg/2018 USD, purchaser price",0.13,0.0,0.13,3,3,1,3,1
2010,523,"Securities, commodity contracts, and investments",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,523,"Securities, commodity contracts, and investments",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,523,"Securities, commodity contracts, and investments",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,4,1
2010,524,Insurance carriers and related activities,carbon dioxide,"kg/2018 USD, purchaser price",0.044,0.0,0.044,3,3,1,3,1
2010,524,Insurance carriers and related activities,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2010,524,Insurance carriers and related activities,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,524,Insurance carriers and related activities,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,4,1
2010,525,"Funds, trusts, and other financial vehicles",carbon dioxide,"kg/2018 USD, purchaser price",0.253,0.0,0.253,3,3,1,3,1
2010,525,"Funds, trusts, and other financial vehicles",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2010,525,"Funds, trusts, and other financial vehicles",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,525,"Funds, trusts, and other financial vehicles",other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2010,532RL,Rental and leasing services and lessors of intangible assets,carbon dioxide,"kg/2018 USD, purchaser price",0.146,0.0,0.146,3,3,1,3,1
2010,532RL,Rental and leasing services and lessors of intangible assets,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2010,532RL,Rental and leasing services and lessors of intangible assets,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,532RL,Rental and leasing services and lessors of intangible assets,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,4,3,1,4,1
2010,5411,Legal services,carbon dioxide,"kg/2018 USD, purchaser price",0.079,0.0,0.079,3,3,1,3,1
2010,5411,Legal services,methane,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,1,1
2010,5411,Legal services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,5411,Legal services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,4,1
2010,5412OP,"Miscellaneous professional, scientific, and technical services",carbon dioxide,"kg/2018 USD, purchaser price",0.144,0.0,0.144,3,3,1,3,1
2010,5412OP,"Miscellaneous professional, scientific, and technical services",methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,5412OP,"Miscellaneous professional, scientific, and technical services",nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,5412OP,"Miscellaneous professional, scientific, and technical services",other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,3,3,1,3,1
2010,5415,Computer systems design and related services,carbon dioxide,"kg/2018 USD, purchaser price",0.103,0.0,0.103,3,3,1,3,1
2010,5415,Computer systems design and related services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2010,5415,Computer systems design and related services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,5415,Computer systems design and related services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2010,55,Management of companies and enterprises,carbon dioxide,"kg/2018 USD, purchaser price",0.151,0.0,0.151,3,3,1,3,1
2010,55,Management of companies and enterprises,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2010,55,Management of companies and enterprises,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,3,3,1,3,1
2010,55,Management of companies and enterprises,other GHGs,"kg CO2e/2018 USD, purchaser price",0.002,0.0,0.002,3,3,1,3,1
2010,561,Administrative and support services,carbon dioxide,"kg/2018 USD, purchaser price",0.107,0.0,0.107,3,3,1,3,1
2010,561,Administrative and support services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
2010,561,Administrative and support services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,3,1
2010,561,Administrative and support services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.004,0.0,0.004,4,3,1,4,1
2010,562,Waste management and remediation services,carbon dioxide,"kg/2018 USD, purchaser price",0.32,0.0,0.32,2,3,1,2,1
2010,562,Waste management and remediation services,methane,"kg/2018 USD, purchaser price",0.058,0.0,0.058,2,3,1,1,1
2010,562,Waste management and remediation services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,1,1
2010,562,Waste management and remediation services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.009,0.0,0.009,4,3,1,5,1
2010,61,Educational services,carbon dioxide,"kg/2018 USD, purchaser price",0.241,0.0,0.241,3,3,1,3,1
2010,61,Educational services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,4,3,1,1,1
2010,61,Educational services,nitrous oxide,"kg/2018 USD, purchaser price",0.0,0.0,0.0,4,3,1,4,1
2010,61,Educational services,other GHGs,"kg CO2e/2018 USD, purchaser price",0.003,0.0,0.003,3,3,1,4,1
2010,621,Ambulatory health care services,carbon dioxide,"kg/2018 USD, purchaser price",0.123,0.0,0.123,3,3,1,3,1
2010,621,Ambulatory health care services,methane,"kg/2018 USD, purchaser price",0.001,0.0,0.001,3,3,1,1,1
